,Expected Temperature,Predicted Temperature
53,0.5339430179387971,0.4072265364519521
54,0.42930003517411197,0.25110197687282915
55,0.5663032008441788,0.3568307880149898
56,0.6034118888498066,0.48764940703578546
57,0.4468870911009498,0.2775608217772414
58,0.6880056278578968,0.49262144379982564
59,0.03798804080196981,-0.13573828194076726
60,0.5736897643334508,0.38973454522637263
61,0.48487513190291953,0.4391213824485072
62,0.44899753781217033,0.41334355458218647
63,0.36510728104115375,0.132134898059501
64,0.45181146676046424,0.4580151902335391
65,0.8849806542384807,0.726700900823038
66,0.5348223707351389,0.36805819920411154
67,0.18114667604642992,0.10799661209685478
68,0.41153710868800564,0.2831238740858186
69,0.410306014773127,0.32354084008327066
70,0.47133309883925456,0.279338428676182
71,0.5107281041153712,0.32392128538019827
72,0.5677101653183259,0.3650512562163806
73,0.6111501934576152,0.4874849975175726
74,0.9231445655997185,0.699881152913054
75,0.4430179387970453,0.18778115291142788
76,0.6769257826239887,0.4014062285983729
77,0.33907843826943374,0.059861536998158583
78,0.47784030953218426,0.31572289747456783
79,0.1626802673232501,0.08476994405043914
80,0.5852972212451636,0.41597770621260555
81,0.3580724586704186,0.32719711717775124
82,0.6417516707703129,0.6106618058303509
83,0.4769609567358426,0.21268540225379134
84,0.3668659866338375,0.23309187675511264
85,0.7237073513893776,0.57920389754453
86,0.4321139641224059,0.2622975914082755
87,0.3244811818501583,0.23559829107488442
88,0.484171649665846,0.4263062725739547
89,0.9553288779458322,0.773820423599742
90,0.4087231797397116,0.009369793487850732
91,0.6851916989096027,0.4132999007735068
92,0.9868097080548716,0.8046166858193881
93,0.5685895181146677,0.12860977382305053
94,0.49595497713682746,0.33516949481047786
95,0.7296869504045022,0.586352797671654
96,0.41065775589166376,0.4407203594402012
97,0.5991909954273658,0.4237313052054201
98,0.48381990854730916,0.48877614743924186
99,0.9820612029546253,0.8188532628003752
100,0.698909602532536,0.23608068065465534
101,0.41276820260288427,0.3098932805549554
102,0.5392191347168485,0.47525581410763396
103,0.6028842771720014,0.3197631233905557
104,0.32571227576503703,0.16642736166824784
105,0.30619064368624693,0.1450852489918589
106,0.28279985930355256,0.16301059170399443
107,0.3077734787196623,0.3137056495731255
108,0.3983468167428773,0.24508418610340874
109,0.3480478367921209,0.28131978571827826
110,0.33978192050650724,0.2875405464482466
111,0.677453394301794,0.5788561429928311
112,0.37864931410481883,0.35944810288764034
113,0.6915230390432644,0.6505100726910358
114,0.09672880759760816,-0.011658967848103241
115,0.1290889905029899,0.0861734722080063
116,0.3735490678860359,0.3228289892228894
117,0.09057333802321489,0.2000486910657183
118,0.8478719662328528,0.7808469213699393
119,0.5355258529722126,0.32821737327404277
120,0.5346465001758708,0.293675728670517
121,0.3550826591628561,0.29003316549853725
122,0.4602532536053465,0.266799841652376
123,0.26785086176574047,0.16450713814207454
124,0.5325360534646502,0.5310175619862684
125,0.7597608160393953,0.5495024703163798
126,0.4811818501582834,0.44690443057658985
127,0.3589518114667605,0.2511547835621536
128,0.48258881463243064,0.4309627775410902
129,0.6373549067886035,0.44159835498010047
130,0.5369328174463596,0.47112617881717894
131,0.2759409074920858,0.2357817705874513
132,0.20189940204009857,0.19820096431880327
133,0.6718255364052059,0.4695776121262551
134,0.6401688357368979,0.5895754192266477
135,0.5313049595497715,0.3381451642476585
136,0.3230742173760113,0.26309555150644287
137,0.4117129792472741,0.20747477603369657
138,0.4767850861765741,0.3287796908945172
139,0.950228631727049,0.8115492057538862
140,0.7268730214562084,0.4508744764367446
141,0.4454801266268028,0.2696230697856827
142,0.4117129792472741,0.3618562884247045
143,0.5223355610270842,0.2750125243240345
144,0.3475202251143158,0.2492578521692049
145,0.4066127330284911,0.3716819260422349
146,0.5603236018290537,0.4489582182896976
147,0.30320084417868465,0.22591973043806515
148,0.5142455153007388,0.3788550955680032
149,0.7599366865986638,0.6798730170403565
150,0.5699964825888146,0.4045217288613901
151,0.5963770664790714,0.30753756549618233
152,0.16320787900105524,0.03866283070053486
153,0.45040450228631723,0.4382672904118668
154,0.9868097080548716,0.86797104765239
155,0.3573689764333451,-0.030733958057468327
156,0.250439676398171,0.12428571495069529
157,0.690116074569117,0.6450203427086977
158,0.29915582131551166,0.009849200752522559
159,0.6746394653534998,0.4112376408851531
160,0.2900105522335562,0.2921365139780699
161,0.4461836088638763,0.3879603069980786
162,0.7217727752374254,0.6482948806443279
163,0.6002462187829758,0.2831760673348729
164,0.3573689764333451,0.34870894459781177
165,0.1633837495603236,0.0520664364870723
166,0.4117129792472741,0.3102704253357819
167,0.7017235314808302,0.6058333364244134
168,0.21755188181498425,0.13486127539180187
169,0.9493492789307071,0.7952614042820003
170,0.2935279634189236,0.05555834435027814
171,0.37179036229335216,0.2587047740777757
172,0.5137179036229336,0.32376612151983764
173,0.7047133309883928,0.5262494069439235
174,0.727224762574745,0.555376705955682
175,0.3461132606401689,0.10242153408291996
176,0.5311290889905032,0.37025452866176634
177,0.4799507562434049,0.39627275306650556
178,0.44723883221948657,0.4487444461014988
179,0.4424903271192403,0.37596009809670095
180,0.6413999296517763,0.6478377155055753
181,0.6262750615546958,0.42452599579135447
182,0.33978192050650724,0.19314549078374815
183,0.949701020049244,0.7334792588702438
184,0.481357720717552,0.10886158821168501
185,0.5666549419627155,0.44780770906741046
186,0.6088638761871263,0.2912338439873056
187,0.49067886035877606,0.24743753482096817
188,0.2632782272247626,0.04697768166428223
189,0.3550826591628561,0.30656779916485444
190,0.38163911361238134,0.1588976116493575
191,0.5156524797748857,0.3681297883030116
192,0.915758002110447,0.733649432949682
193,0.18782975729862822,-0.04301819462722306
194,0.4453042560675343,0.38439891349629385
195,0.48469926134365116,0.3172099430374825
196,0.7594090749208584,0.6579503215976952
197,0.5668308125219839,0.320479251709639
198,0.5079141751670772,0.2203162222728323
199,0.512486809708055,0.4436536275901505
200,0.36141399929651785,0.1510645806992266
201,0.26064016883573693,0.13289227553254981
202,0.9523390784382696,0.8659365999458254
203,0.26661976785086183,-0.014504493102614676
204,0.36194161097432287,0.20106997567227544
205,0.4829405557509674,0.2767053581909847
206,0.4263102356665496,0.24500832210815968
207,0.5221596904678157,0.5088496018838328
208,0.47414702778754847,0.36119931053745113
209,0.38163911361238134,0.31497053976717504
210,0.14913823425958503,0.210135849457473
211,0.6674287724234965,0.6031848955664675
212,0.6848399577910659,0.5296155291892709
213,0.31867745339430187,0.20732662935451956
214,0.3797045374604291,0.38176570377781777
215,0.592859655293704,0.42651018190800666
216,0.5093211396412242,0.24830363902508193
217,0.6670770313049599,0.5534135324288016
218,0.23285262047133318,0.09026584890984982
219,0.9201547660921564,0.783588744514442
220,0.6392894829405557,0.1925671772822521
221,0.31586352444600774,0.1612547751709235
222,0.35297221245163557,0.1346929440647528
223,0.7319732676749914,0.6881975176189719
224,0.6783327470981361,0.6509629434757381
225,0.05557509672880767,0.015790280946393308
226,0.29423144565599724,0.16292500972740204
227,0.7604642982764684,0.615285192529363
228,0.48628209637706654,0.38171125959184465
229,0.2145620823074218,0.28295729676592807
230,0.2907140344706297,0.2533872830596482
231,0.6299683432993319,0.5952671184719805
232,0.44741470277875484,0.23814007091212924
233,0.5376362996834332,0.46752386558891185
234,0.5383397819205065,0.41794960597638997
235,0.2110446711220542,-0.023115761802506414
236,0.1609215617305663,0.11529211660938102
237,0.2907140344706297,0.3359801828837332
238,0.8315160042208934,0.7679049279436584
239,0.35543440028139295,0.13960340457528206
240,0.42930003517411197,0.293574859313698
241,0.4845233907843828,0.5205780165838606
242,0.7905381639113614,0.6770573216787277
243,0.3721421034118889,0.13433371939052147
244,0.5670066830812521,0.4192518383079678
245,0.31516004220893423,0.19130644782529851
246,0.07157931762223006,0.09754695882617968
247,0.4291241646148436,0.34056092469979143
248,0.2893070699964826,0.297533820033442
249,0.27154414351037637,0.35761911522248546
250,0.24621878297572988,0.21409209088836623
251,0.42138586000703493,0.3839101965734957
252,0.3735490678860359,0.35347300967534523
253,0.3580724586704186,0.2958600390192703
254,0.6702427013717904,0.5779279464746874
255,0.4094266619767851,0.1633172479802065
256,0.6837847344354556,0.42799830390754406
257,0.7259936686598665,0.6182250119122978
258,0.533415406260992,0.28927332462919547
259,0.6945128385508265,0.6080152234180999
260,0.0337671473795287,-0.08999815325758312
261,0.46377066479071416,0.2098628030553212
262,0.6044671122054169,0.4607396225539207
263,0.9537460429124164,0.902005742389946
264,0.28649314104818846,-0.10404265525631755
265,0.46447414702778766,0.185038093713226
266,0.4447766443897291,0.3034819003877124
267,0.5675342947590574,0.3619177264888046
268,0.7281041153710871,0.6678031223224262
269,0.6408723179739713,0.36663759756788217
270,0.3716144917340838,0.21751570510403614
271,0.46218782975729866,0.25152724809964366
272,0.5671825536405206,0.45781267393675174
273,0.12627506155469576,0.09588609379941519
274,0.9822370735138938,0.8071187560700891
275,0.35015828350334166,0.10869894457394849
276,0.12733028491030604,0.04673758318654556
277,0.30320084417868465,0.25350131411723165
278,0.9521632078790011,0.8374576432068506
279,0.4845233907843828,0.157892070764685
280,0.24481181850158293,0.1443782305139597
281,0.7926486106225821,0.5927693024537147
282,0.1259233204361591,0.002951991337776483
283,0.5193457615195217,0.43935157980190376
284,0.2854379176925783,0.1936504910107007
285,0.7588814632430533,0.6455917239720786
286,0.4446007738304608,0.18921899245239712
287,0.2173760112557158,0.08661720349513492
288,0.26591628561378833,0.2663110709788882
289,0.3084769609567358,0.35824738770854986
290,0.49736194161097447,0.4321862535425453
291,0.44759057333802343,0.45974975304811344
292,0.6160745691171299,0.5020113989504453
293,0.6428068941259233,0.477219746450433
294,0.6410481885332397,0.5763090750192223
295,0.3735490678860359,0.1911734524042101
296,0.5142455153007388,0.3313414075941311
297,0.49613084769609583,0.2236447447146507
298,0.37425255012310954,0.2599345411346873
299,0.5332395357017238,0.44310157103304115
300,0.2935279634189236,0.051213246126613106
301,0.09338726697150901,0.0673198946796325
302,0.35103763629968343,0.30439056233765865
303,0.367041857193106,0.41180664744284307
304,0.8339781920506508,0.5865130341838172
305,0.4247274006331341,0.3168582948532224
306,0.7131551178332747,0.6108553380074685
307,0.5170594442490327,0.32309761821619337
308,0.18765388673935987,0.05031806529367692
309,0.20875835385156533,0.11359923261049229
310,0.3197326767499121,0.38646151363742
311,0.44073162152655654,0.36585717711604165
312,0.24604291241646156,0.17511753091974924
313,0.49665845937390096,0.38973513046130587
314,0.30619064368624693,0.23087192204211676
315,0.13471684839957798,0.13011805878574548
316,0.3304607808652831,0.27568553872859997
317,0.37425255012310954,0.4148030787858194
318,0.46377066479071416,0.3200576508774779
319,0.4822370735138938,0.4937216999348959
320,0.4081955680619065,0.33341055534836306
321,0.4767850861765741,0.5535334866341607
322,0.6456208230742176,0.42191128291566177
323,0.5110798452339079,0.26930513275037776
324,0.5663032008441788,0.3567611150954401
325,0.41083362645093213,0.3290165920522354
326,0.775589166373549,0.7289353115310758
327,0.3746042912416463,0.08564986998587411
328,0.6804431938093564,0.49046085224797903
329,0.5339430179387971,0.3796611279345651
330,0.6037636299683434,0.3685146726891668
331,0.7259936686598665,0.5523268896533408
332,0.26855434400281397,0.07983336860328133
333,0.7288075976081603,0.6422387787488928
334,0.484171649665846,0.1125165116063841
335,0.6164263102356665,0.42751045680564054
336,0.37495603236018293,0.31939713919391005
337,0.5724586704185719,0.5197707085001804
338,0.8742525501231095,0.8199233941914216
339,0.12434048540274359,-0.11846409089237608
340,0.2900105522335562,0.20240519839520787
341,0.3948294055575098,0.3216353233030562
342,0.2907140344706297,0.26211350060575456
343,0.4416109743228983,0.292426706502572
344,0.5082659162856138,0.37105894100588815
345,0.5158283503341542,0.38933141400918697
346,0.21755188181498425,0.22082561236801485
347,0.2958142806894126,0.2325712890183471
348,0.5664790714034473,0.37779508968825826
349,0.6519521632078792,0.46960664508422717
350,0.4827646851916991,0.3820252884645638
351,0.48786493141048193,0.3414030309903021
352,0.4497010200492437,0.39824957257291144
353,0.3559620119591981,0.3303729876411239
354,0.5824832922968698,0.5037861378130998
355,0.36528315160042224,0.3468580565853536
356,0.6792120998944777,0.5691046773050462
357,0.4620119591980304,0.1483411155863955
358,0.09004572634540987,0.041210869805109004
359,0.3350334154062611,0.25930580928817837
360,0.9831164263102358,0.9023068369443878
361,0.6697150896939853,0.4224135599429701
362,0.5200492437565952,0.32482593984945757
363,0.16408723179739712,0.11750431302201587
364,0.0,0.04064071837036376
365,0.19627154414351042,0.22635258126163962
366,0.24182201899402042,0.24898539393949246
367,0.4438972915933874,0.45887471426323345
368,0.48487513190291953,0.4022875062673474
369,0.33978192050650724,0.3896571003350528
370,0.754660569820612,0.6189150771558931
371,0.4625395708758355,0.37848895847060143
372,0.5736897643334508,0.5428106430362024
373,0.4855786141399929,0.29482967861414594
374,0.49876890608512137,0.3304654565056607
375,0.7266971508969401,0.4383173464258219
376,0.5655997186071051,0.39955173234802893
377,0.6727048892015479,0.34880591351928847
378,0.481885332395357,0.279531175634945
379,0.7296869504045022,0.5791251309850199
380,0.5692930003517412,0.3103378582008041
381,0.32026028842771737,0.1496146758000644
382,0.14685191698909608,-0.013973450187341325
383,0.3311642631023566,0.2531179073968321
384,0.2826239887442842,0.33298650557765125
385,0.6028842771720014,0.49889334039754807
386,0.4423144565599718,0.2987066195485153
387,0.5346465001758708,0.496793136208183
388,0.3311642631023566,0.18225359971977648
389,0.6000703482237074,0.43633029027684184
390,0.38673935983116436,0.3379625278019264
391,0.7625747449876891,0.6404305625246
392,0.297924727400633,0.009630970680579902
393,0.9801266268026735,0.7899449595498385
394,0.39113612381287377,0.06859833042573134
395,0.2752374252550124,0.1134160426980553
396,0.45867041857193114,0.3676547130484857
397,0.4424903271192403,0.24792955989043033
398,0.4266619767850861,0.2496601027702781
399,0.6359479423144565,0.4895174782760079
400,0.5142455153007388,0.4911674067387649
401,0.27928244811818514,0.16690701335595462
402,0.5687653886739361,0.4586925185986791
403,0.4829405557509674,0.3641343454689556
404,0.2856137882518467,0.1312289073715395
405,0.3617657404150546,0.3770714149180892
406,0.3756595145972563,0.2726490926999824
407,0.5325360534646502,0.4154499604764171
408,0.2592332043615899,0.2678982375449059
409,0.481885332395357,0.4058180542190002
410,0.6276820260288428,0.37992292722571586
411,0.9577910657755895,0.8087074775908499
412,0.5332395357017238,0.15260049705645626
413,0.5311290889905032,0.3802549094122121
414,0.790362293352093,0.5036810385439396
415,0.5170594442490327,0.365706832512187
416,0.7168483995779109,0.45734080244112335
417,0.32166725290186415,0.26890253488048055
418,0.7282799859303553,0.7061960314027735
419,0.4783679212099896,0.3204973003367769
420,0.2817446359479424,0.1525626258631867
421,0.3939500527611678,0.29335873208526103
422,0.5186422792824482,0.38985033299506294
423,0.5358775940907493,0.43791315939127967
424,0.5270840661273303,0.25895737315781464
425,0.26591628561378833,0.19980268871379972
426,0.2615195216320789,0.27708905832477587
427,0.48329229686950415,0.4534877659413065
428,0.22124516355962012,0.08871030272880234
429,0.5969046781568766,0.4042369316061832
430,0.29915582131551166,0.33252645456022617
431,0.4440731621526557,0.38850222493585446
432,0.6060499472388324,0.5579549896933205
433,0.4150545198733733,0.35154809041437723
434,0.1609215617305663,0.09235942964079298
435,0.6410481885332397,0.5020225637778538
436,0.3841013014421387,0.36695922001369513
437,0.6051705944424903,0.5406902234295943
438,0.7099894477664441,0.4795849120946765
439,0.3230742173760113,0.1402723473303238
440,0.5161800914526908,0.4684892265481304
441,0.2506155469574394,0.11782731035152315
442,0.4641224059092508,0.30522376532421475
443,0.4173408371438623,0.29951517401858013
444,0.6027084066127331,0.48083459330059974
445,0.34417868448821665,0.07768923585364035
446,0.8550826591628563,0.6748790532378734
447,0.27910657755891677,0.017164738562091754
448,0.6023566654941963,0.49074532320250086
449,0.381990854730918,0.4109193392494592
450,0.2819205065072107,0.27028050301488044
451,0.5648962363700317,0.45208173801505136
452,0.2034822370735139,0.07220143831174117
453,0.8476960956735843,0.6652427394081397
454,1.0,0.8074668345088408
455,0.6366514245515302,0.1884105574366184
456,0.3258881463243054,0.19585615241982915
457,0.4602532536053465,0.39704891107784535
458,0.2203658107632783,0.20395517089794074
459,0.11044671122054173,0.022530697273484425
460,0.3058389025677102,0.248973899491542
461,0.4094266619767851,0.4719307304479239
462,0.3125219838199086,0.27881721826834005
463,0.4015124868097081,0.22543620993498392
464,0.37864931410481883,0.3282847724984384
465,0.48979950756243407,0.5255777927649729
466,0.28068941259233215,0.208531418725561
467,0.37864931410481883,0.4177662888131218
468,0.6899402040098488,0.5636408305875654
469,0.3183257122757651,0.2042143066707492
470,0.5167077031304961,0.3977935757433424
471,0.47555399226169537,0.2661557643658726
472,0.47291593387266984,0.3359660106514898
473,0.05487161449173418,0.010277147471056696
474,0.2539570875835385,0.1989409500984091
475,0.1957439324657053,0.33264314559051034
476,0.5202251143158636,0.5809267466643084
477,0.26873021456208235,0.17997271580152233
478,0.5019345761519522,0.381215490710384
479,0.6695392191347171,0.45756264059152146
480,0.6922265212803377,0.6310997623092093
481,0.3758353851565249,0.1979283394360606
482,0.12944073162152656,0.12160200575323227
483,0.5729862820963774,0.42165109393371286
484,0.5740415054519874,0.5591720733297828
485,0.533415406260992,0.4243061639302002
486,0.4760816039395006,0.4141803259217898
487,0.5304256067534295,0.3025044708311565
488,0.849806542384805,0.7288349172139288
489,0.3104115371086881,-0.07465805074098068
490,0.2886035877594092,0.1428405344506261
491,0.08564896236370041,0.08909725983417194
492,0.7147379528666902,0.481033731433007
493,0.5648962363700317,0.3747983019702153
494,0.6959198030249738,0.6283475782465355
495,0.2316215265564545,0.07879699315569819
496,0.5311290889905032,0.3772571808752998
497,0.386563489271896,0.45542995787551166
498,0.7186071051705945,0.5008398570595664
499,0.5163559620119592,0.35764687526677363
500,0.8863876187126277,0.7992536426158485
501,0.6667252901864229,0.16583016592868907
502,0.30619064368624693,0.19580197413790376
503,0.5151248680970805,0.35666312026792385
504,0.3221948645796694,0.23041636557024986
505,0.6257474498768907,0.33793090519668734
506,0.3777699613084772,0.35688787755493523
507,0.4111853675694689,0.3203219718111023
508,0.16778051354203308,0.1068191001790154
509,0.8879704537460428,0.6178344893033298
510,0.42701371790362297,0.2704886069953982
511,0.5100246218782977,0.25484761002708906
512,0.49753781217024273,0.34803348374512755
513,0.269961308476961,0.2923934978041611
514,0.33468167428772433,0.29070891929283427
515,0.9525149489975377,0.8567881959399491
516,0.7977488568413648,0.6256311869617553
517,0.24393246570524105,0.04733422951049283
518,0.5627857896588111,0.2852564264784963
519,0.3765388673935983,0.33703588725012784
520,0.40784382694336974,0.2955777648885037
521,0.3702075272599368,0.21027652250681875
522,0.5721069293000353,0.5229212976034274
523,0.5378121702427014,0.38089460178060136
524,0.2879001055223357,0.05410728704493099
525,0.2511431586352445,0.18653071399597027
526,0.5170594442490327,0.5420325070742933
527,0.7514948997537813,0.6798806880628325
528,0.54555047485051,0.5779278385435636
529,0.5239183960604995,0.3971075521366606
530,0.23074217376011266,0.08626010089310387
531,0.6822018994020403,0.48106675338447397
532,0.5399226169539221,0.5502432497813171
533,0.601301442138586,0.46138138653655764
534,0.4094266619767851,0.2070364048382068
535,0.5524094266619768,0.41935111347850973
536,0.3557861413999298,0.20507258189779592
537,0.5311290889905032,0.4216852831830778
538,0.7288075976081603,0.6591565520293169
539,0.9553288779458322,0.6669276496238344
540,0.6922265212803377,0.4435547857018567
541,0.3728455856489624,0.09646595109310475
542,0.46289131199437217,0.20634976172224953
543,0.57157931762223,0.47194308484642955
544,0.44354555047485045,0.25935813468991625
545,0.5670066830812521,0.4785358445565342
546,0.1665494196271544,0.19411796805915335
547,0.6396412240590926,0.47103887256392124
548,0.40854730918044324,0.30768698310116654
549,0.40045726345409793,0.33814460227362697
550,0.5692930003517412,0.3981822874963911
551,0.36880056278578965,0.19753385218260336
552,0.2145620823074218,0.21414084551877816
553,0.533415406260992,0.45990375895384455
554,0.4104818853323955,0.3241234344774987
555,0.10464298276468526,0.12688028376620647
556,0.484171649665846,0.47332694808628756
557,0.5824832922968698,0.459028182593279
558,0.2819205065072107,0.11785870047044805
559,0.22546605698206115,0.09904650568596025
560,0.24428420682377774,0.24067268858232624
561,0.6389377418220191,0.6709520598444659
562,0.12205416813225461,0.03766639710657993
563,0.12961660218079502,0.17049602074796805
564,0.44671122054168133,0.4182729392537724
565,0.2871966232852621,0.37941704644358637
566,0.44741470277875484,0.43524021854616585
567,0.7970453746042916,0.6677110207936792
568,0.4532184312346115,0.2470415143463315
569,0.37266971508969393,0.2741716122439858
570,0.2854379176925783,0.13058285124223606
571,0.019873373197326814,0.028906705815911142
572,0.6843123461132606,0.6467462948205839
573,0.4820612029546255,0.3790814115404312
574,0.37794583186774544,0.2814371901355448
575,0.5381639113612381,0.41724190374587955
576,0.7611677805135422,0.5129098725730399
577,0.12504396763981712,0.04273283992684701
578,0.47502638058389024,0.3660283810260186
579,0.7268730214562084,0.6962471845988054
580,0.038515652479774856,-0.052862797359072816
581,0.4101301442138586,0.2182234203403076
582,0.7601125571579318,0.6791913669695042
583,0.30601477312697856,0.10477129931993102
584,0.36123812873724936,0.384931992300727
585,0.9868097080548716,0.8624197937951077
586,0.2856137882518467,-0.0842480280835154
587,0.8079493492789306,0.6527614456879027
588,0.3756595145972563,0.11438290217344935
589,0.5633134013366163,0.34489832963652295
590,0.4395005276116779,0.18267128352959602
591,0.3573689764333451,0.22796133152568962
592,0.46289131199437217,0.3102142551035268
593,0.4247274006331341,0.39468721517233335
594,0.5177629264861062,0.41496476405912197
595,0.4080196975026381,0.3525374305892504
596,0.2863172704889202,0.20871421081145053
597,0.6894125923320437,0.6182930677586504
598,0.1111501934576152,-0.021415321383112897
599,0.34206823777699624,0.2258007727811357
600,0.12873724938445308,0.1596833337805801
601,0.17463946535349983,0.1679611220750008
602,0.10868800562785791,0.1518068412480238
603,0.17956384101301445,0.23725918115840042
604,0.41382342595849464,0.5260769465609036
605,0.38920154766092163,0.44491463997017106
606,0.4460077383046078,0.44889840048015983
607,0.5232149138234261,0.3619827816348287
608,0.44284206823777705,0.381308456814261
609,0.5675342947590574,0.42163022516300963
610,0.9998241294407316,0.8700310568487333
611,0.5346465001758708,0.22171742175780546
612,0.6102708406612734,0.5086216416438519
613,0.2870207527259937,0.14791740969765554
614,0.37337319732676755,0.22634163179585604
615,0.1602180794934928,0.14585571162880465
616,0.4917340837143863,0.3639638821453779
617,0.5661273302849104,0.4358282600921131
618,0.4493492789307071,0.3727275747593708
619,0.3573689764333451,0.28400558936652814
620,0.09936686598663383,0.02465143814333877
621,0.3318677453394303,0.21879293265791608
622,0.5743932465705243,0.5317861609398787
623,0.5633134013366163,0.46971639195477155
624,0.6375307773478721,0.552466064506882
625,0.8812873724938445,0.7292372587606063
626,0.12803376714737955,-0.026915271800475593
627,0.7231797397115723,0.49974984267190636
628,0.49964825888146336,0.2207950164731642
629,0.41751670770313054,0.23004714995516326
630,0.5369328174463596,0.4410110466450011
631,0.529194512838551,0.4053296215666561
632,0.301090397467464,0.10538817955949913
633,0.5471333098839255,0.41143869690978213
634,0.6822018994020403,0.5563637847596011
635,0.479071403447063,0.16282417928424966
636,0.5831867745339431,0.2575985961858696
637,0.3207879001055224,0.2825052538806868
638,0.6375307773478721,0.4866356333732895
639,0.7281041153710871,0.5814608279826791
640,0.36229335209285973,0.29787443845531136
641,0.5163559620119592,0.5071431824926981
642,0.4461836088638763,0.3094380737632629
643,0.4453042560675343,0.4041888540015555
644,0.7274006331340134,0.6558136626185126
645,0.322898346816743,0.14714265586922903
646,0.3601829053816392,0.19347258786924598
647,0.6382342595849456,0.4334814675307713
648,0.38146324305311285,0.35612757208600054
649,0.37935279634189234,0.3192624810576348
650,0.9882166725290186,0.8041238259743673
651,0.5290186422792825,0.15121789970457888
652,0.6364755539922617,0.44997579835845797
653,0.8520928596552938,0.6574727967774628
654,0.28578965881111507,-0.07716526796594467
655,0.5119591980302498,0.2838075309749404
656,0.5337671473795287,0.40275126689502694
657,0.5341188884980655,0.46682426880763983
658,0.44759057333802343,0.36734787667674507
659,0.1619767850861766,0.10097908790633318
660,0.39131199437214215,0.21769138681927602
661,0.2499120647203659,0.22663525057364117
662,0.2203658107632783,0.2111464045866355
663,0.3777699613084772,0.3453495683894531
664,0.04080196975026382,0.1304472596389836
665,0.41452690819556814,0.49970048621913143
666,0.34048540274358075,0.49039324525118855
667,0.19275413295814284,0.10155119081165428
668,0.4542736545902216,0.36378632985204007
669,0.5502989799507563,0.41005272418669
670,0.5692930003517412,0.3491048379477327
671,0.9882166725290186,0.8172629594067262
672,0.5107281041153712,0.33510827208349986
673,0.28068941259233215,0.2132653692568029
674,0.47942314456559976,0.488979605611674
675,0.951635596201196,0.8875522730211746
676,0.7230038691523039,0.3674098286086323
677,0.2995075624340485,0.24924422242752495
678,0.5478367921209992,0.5401714879572251
679,0.41241646148434763,0.2713294011782571
680,0.7740063313401339,0.6910544584010727
681,0.0912768202602884,-0.0748715870648061
682,0.6924023918396062,0.4969647097454364
683,0.5149489975378122,0.31960048759643833
684,0.6396412240590926,0.44053213530137636
685,0.35455504748505107,0.15988737420550628
686,0.484171649665846,0.39585529691251836
687,0.6055223355610272,0.48453391666647816
688,0.31867745339430187,0.19742870330879753
689,0.3617657404150546,0.33196677752772774
690,0.15511783327470982,0.2019730933819511
691,0.4111853675694689,0.41454223237085003
692,0.6350685895181147,0.33095869786288684
693,0.3559620119591981,0.2844921263376836
694,0.4799507562434049,0.3389139589650005
695,0.7339078438269435,0.6537881795683912
696,0.34875131902919443,0.18550462557711903
697,0.6357720717551884,0.5342372952149747
698,0.4416109743228983,0.21189841514783958
699,0.41311994372142113,0.30149856205018233
700,0.6051705944424903,0.468745712603895
701,0.5290186422792825,0.30871029842668823
